,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
318,1,1,1,0,23,1,0,1,0,0,2,0,2,2,0,1,2,1150,3876,1
319,1,0,1,0,34,1,2,1,0,0,0,2,2,0,0,1,1,1122,4494,0
320,0,1,0,0,53,1,2,0,2,2,0,2,2,2,1,0,0,946,5077,1
321,0,0,1,1,71,0,1,0,0,2,2,2,2,2,2,1,2,542,5031,0
322,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,301,143,0
323,0,0,1,1,8,1,0,0,2,0,0,0,0,0,1,0,3,348,1436,0
324,1,0,0,0,68,0,1,0,2,2,0,2,2,2,2,1,0,543,4992,0
325,0,0,1,0,51,1,2,1,0,2,0,2,2,2,0,1,1,1330,5461,0
326,0,1,1,0,10,1,0,1,0,0,0,2,2,0,0,1,2,953,2280,0
327,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,721,626,1
328,0,1,1,1,27,0,1,0,0,0,0,0,2,0,0,1,2,206,2433,0
329,0,1,0,0,16,1,2,1,0,0,2,0,0,0,0,1,1,949,3175,0
330,0,0,1,1,34,1,0,2,1,1,1,1,1,1,2,1,3,26,2032,0
331,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,1,3,13,719,0
332,1,0,0,0,45,1,2,1,0,2,2,0,2,0,1,1,1,1185,5106,0
333,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,783,1622,1
334,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,3,911,693,1
335,1,0,1,1,67,1,2,0,0,2,2,2,0,2,1,1,0,822,5523,1
336,0,0,0,0,42,1,2,1,0,2,2,0,2,2,2,1,2,1366,5274,1
337,0,0,0,0,67,1,2,0,2,2,2,2,2,2,2,1,2,1055,5902,0
338,0,0,0,0,35,1,0,1,0,2,0,0,2,2,0,1,1,1183,4671,0
339,1,0,1,0,62,1,2,1,0,2,2,0,2,2,0,1,2,1343,6072,1
340,0,1,0,0,31,1,0,0,0,2,0,2,0,0,0,0,0,451,3560,0
341,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,1009,5924,0
342,0,0,1,1,65,1,2,0,2,2,2,0,0,0,0,1,0,667,5146,0
343,1,0,0,0,62,1,0,2,1,1,1,1,1,1,1,0,3,39,2958,0
344,0,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,1,34,2253,0
345,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,754,324,0
346,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1100,743,1
347,0,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,0,18,2925,0
348,0,0,0,0,22,0,1,0,0,0,0,0,2,2,0,1,2,304,2456,0
349,0,1,1,0,63,1,0,1,2,2,2,0,0,2,1,0,0,1226,6010,0
350,1,0,1,1,36,1,2,0,2,0,2,2,0,0,2,1,1,590,3910,0
351,1,0,0,1,16,1,0,0,0,0,0,0,0,0,1,0,3,297,1940,0
352,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1075,1752,0
353,1,0,1,1,3,1,2,1,0,2,2,0,0,0,0,1,0,990,1325,1
354,0,1,0,0,20,0,1,0,2,0,0,0,2,0,0,1,2,263,2214,1
355,0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,0,904,2220,1
356,0,1,0,0,15,1,2,0,2,0,0,0,0,0,0,1,2,440,2289,0
357,1,0,1,0,63,1,2,1,0,2,0,2,2,2,2,1,2,1379,6140,0
358,1,1,1,0,26,0,1,0,2,0,0,0,0,0,0,0,1,157,2145,1
359,1,0,1,1,41,1,2,1,2,0,0,0,2,2,1,0,2,1228,4902,0
360,1,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,3,33,418,0
361,0,0,0,0,40,1,0,1,0,2,0,2,2,2,2,1,0,1257,4872,0
362,1,0,1,0,57,1,0,0,0,0,2,0,0,0,1,0,1,382,4279,0
363,0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,3,40,2387,0
364,1,0,0,0,17,1,0,1,0,0,0,2,0,0,0,1,0,824,3019,0
365,1,0,0,0,4,1,0,1,0,0,2,0,2,2,0,0,0,1216,1589,1
366,1,0,1,0,22,1,0,0,2,0,0,0,0,2,0,1,0,541,3078,0
367,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,12,6,0
368,1,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,1,1254,6188,0
369,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,1,1509,6474,0
370,1,0,1,1,32,1,0,2,1,1,1,1,1,1,1,0,3,41,1957,0
371,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,1007,785,1
372,1,0,0,1,23,0,1,0,2,0,0,2,0,0,2,0,3,204,2194,0
373,0,0,1,1,55,1,2,1,0,2,2,2,0,2,1,1,1,1275,5655,0
374,1,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,1209,4715,0
375,0,0,0,0,42,1,2,0,0,2,2,2,2,2,1,0,1,996,4722,0
376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,99,64,0
377,0,0,1,0,24,1,2,1,0,0,2,2,2,2,0,1,0,1373,4099,1
378,0,0,0,0,60,1,2,0,2,2,2,2,2,2,2,0,2,1085,5529,0
379,1,0,0,0,16,1,2,1,0,0,2,2,0,0,1,0,2,1029,3081,0
380,0,0,1,0,40,1,0,1,0,2,2,2,0,0,1,1,0,1018,4543,0
381,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,389,198,1
382,1,1,1,1,71,0,1,0,2,2,2,2,2,2,2,1,0,623,5252,0
383,1,0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,1109,461,1
384,1,0,0,0,47,1,2,1,0,2,2,0,2,2,2,1,0,1432,5435,0
385,1,1,1,0,10,1,0,2,1,1,1,1,1,1,0,0,3,28,879,1
386,0,1,1,0,54,1,2,1,0,2,2,0,0,0,0,1,2,1003,5332,1
387,0,0,0,0,41,0,1,0,2,2,2,2,0,2,1,1,2,453,3956,0
388,1,0,0,0,43,1,2,1,0,0,2,0,0,2,0,1,3,1100,4933,0
389,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,285,129,0
390,0,0,0,0,26,1,2,1,0,0,0,0,2,2,0,1,0,1199,4113,0
391,1,1,1,0,26,1,2,0,0,2,2,2,2,2,0,1,0,990,3929,0
392,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,291,449,0
393,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,27,1308,0
394,0,1,1,0,41,1,2,1,0,0,0,0,2,2,0,1,2,1188,4858,0
395,0,0,0,0,65,1,2,0,2,2,2,2,2,2,2,1,1,1093,5820,0
396,1,1,1,0,32,1,2,1,2,0,2,2,2,2,0,1,0,1466,4738,0
397,0,0,0,0,33,1,0,1,0,2,0,0,0,0,0,1,1,785,4070,1
398,1,1,0,0,32,0,1,0,0,0,2,2,2,2,0,1,2,450,3537,0
399,0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,30,1413,0
400,0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,0,24,1838,0
401,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,1,30,964,0
402,1,0,1,1,68,1,2,1,0,0,2,0,2,2,0,1,1,1269,6205,1
403,0,0,1,0,67,1,0,0,2,0,0,2,0,0,1,0,0,476,4810,0
404,1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,3,23,1431,0
405,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,25,3173,0
406,1,0,1,1,59,1,2,1,2,0,2,0,2,0,1,1,0,1195,5753,0
407,1,1,1,1,31,1,0,1,0,2,0,0,2,2,0,1,3,1166,4266,0
408,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,27,20,1
409,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,21,14,1
410,1,1,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,926,950,1
411,0,0,1,0,45,1,2,2,1,1,1,1,1,1,1,1,0,81,2566,0
412,0,0,1,0,28,1,2,1,0,0,0,0,0,0,0,1,2,805,3811,0
413,1,0,0,0,50,1,2,1,0,2,2,2,0,0,0,1,2,1041,5130,0
414,0,1,1,0,47,1,0,1,0,0,0,0,0,0,0,1,0,727,4660,0
415,0,0,1,1,15,1,0,1,0,2,0,0,0,0,0,0,0,772,2757,0
416,1,0,1,0,69,1,2,1,0,2,2,2,0,2,2,1,0,1255,6156,0
417,0,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,88,2503,0
418,0,0,1,1,21,1,0,1,0,2,0,0,0,2,0,0,2,960,3576,1
419,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,812,349,1
420,0,0,1,1,4,1,2,2,1,1,1,1,1,1,0,1,3,78,607,0
421,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,711,1628,0
422,1,0,0,1,28,1,2,1,0,2,2,2,0,2,1,0,1,1291,4248,0
423,1,0,1,1,43,1,2,2,1,1,1,1,1,1,1,0,3,106,2634,0
424,0,0,0,0,9,0,1,0,2,2,2,0,0,0,0,0,0,255,1490,0
425,0,1,1,0,54,1,2,0,0,0,0,0,0,0,0,0,0,409,4252,0
426,1,1,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,1376,5552,0
427,0,0,1,1,9,1,2,1,0,0,0,0,0,2,0,0,2,1013,2245,0
428,1,0,0,0,17,1,2,1,0,0,0,0,0,0,0,1,0,818,3060,0
429,0,0,1,0,67,1,2,0,2,0,0,2,0,0,1,0,0,510,4883,0
430,0,0,1,1,60,1,0,2,1,1,1,1,1,1,0,1,3,17,2736,1
431,0,0,1,1,71,0,1,0,2,2,2,2,2,2,2,1,1,631,5280,0
432,1,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,2,427,576,0
433,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,313,1634,1
434,1,0,1,0,40,1,0,2,1,1,1,1,1,1,2,1,2,24,2305,0
435,0,0,0,0,25,0,1,0,0,0,2,2,2,0,0,1,1,294,2739,0
436,1,0,1,0,35,1,0,2,1,1,1,1,1,1,1,0,0,46,2008,0
437,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,1,1529,6517,0
438,1,0,1,0,34,1,2,1,0,0,0,2,0,2,0,1,0,1089,4448,0
439,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,459,223,0
440,0,0,1,1,15,1,2,1,2,0,2,2,2,2,0,1,2,1512,3614,0
441,0,1,0,0,48,1,2,1,2,0,0,0,2,2,0,0,1,1310,5438,0
442,0,0,1,0,53,1,2,1,2,2,2,2,2,2,1,1,3,1538,5859,0
443,0,0,0,1,17,1,2,0,2,0,0,0,0,2,0,0,2,623,2714,0
444,0,0,1,0,35,1,0,1,0,0,0,0,0,2,0,0,2,907,4314,0
445,0,0,0,0,59,1,2,1,0,2,2,0,2,2,0,1,2,1392,5995,1
446,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,705,287,1
447,0,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,0,93,2876,0
448,1,0,1,1,7,1,0,1,0,0,2,0,2,2,0,1,2,1182,2068,0
449,1,0,1,1,71,1,0,1,2,2,0,2,2,2,2,0,0,1384,6365,0
450,0,0,0,0,63,1,2,2,1,1,1,1,1,1,1,0,3,86,3358,0
451,0,1,0,0,21,1,0,0,2,0,2,2,0,2,0,1,3,709,3261,0
452,1,0,1,0,59,0,1,0,0,2,2,2,2,2,0,1,0,546,4681,0
453,0,0,1,1,27,1,0,1,0,0,0,0,0,2,0,1,2,920,3873,1
454,0,0,1,0,60,1,2,2,1,1,1,1,1,1,2,0,3,80,3099,0
455,0,0,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,1357,4050,0
456,1,0,1,1,27,1,0,1,0,2,2,2,2,0,1,0,0,1146,4220,0
457,0,0,1,1,29,1,0,0,0,2,2,2,2,2,2,0,0,915,3969,0
458,1,0,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,29,104,0
459,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,808,348,0
460,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,22,513,0
461,0,0,1,0,23,1,0,0,0,2,0,0,2,2,0,1,0,703,3327,0
462,1,0,1,1,3,1,2,1,0,0,2,0,2,2,0,0,2,1303,1347,1
463,1,0,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,1276,1922,1
464,1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,1557,6509,0
465,1,0,0,0,69,0,1,0,0,0,0,2,0,2,2,1,3,243,4235,0
466,1,1,1,0,63,1,2,1,0,0,2,2,2,2,2,0,2,1320,6046,0
467,1,0,1,1,71,1,2,1,0,2,0,0,2,0,1,1,2,1086,6064,0
468,0,0,0,1,43,1,0,2,1,1,1,1,1,1,2,0,3,27,2264,0
469,0,0,1,1,12,1,0,0,0,0,0,0,0,2,0,0,2,477,2026,1
470,0,1,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,42,1222,0
471,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,458,222,1
472,1,0,1,0,8,1,0,0,0,0,2,0,2,2,0,1,3,715,1731,0
473,1,0,1,0,23,1,0,0,2,0,0,2,0,0,0,0,3,430,2943,0
474,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,800,344,1
475,1,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,904,3595,1
476,1,1,1,1,34,1,0,0,0,2,0,2,2,2,0,1,2,827,4207,0
477,0,0,1,1,6,1,0,0,2,2,2,2,2,0,0,1,2,820,1715,0
478,1,0,0,0,4,1,0,1,0,0,0,2,2,2,0,1,2,1209,1503,1
479,0,0,0,1,14,1,0,1,0,0,0,0,0,0,0,0,0,694,2453,1
480,1,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,3,22,923,0
481,0,0,1,0,47,0,1,0,2,0,2,0,0,2,0,1,0,311,3809,1
482,0,1,0,0,19,1,0,1,0,0,0,0,0,2,0,1,2,928,3385,0
483,0,0,1,0,71,1,2,1,0,2,2,2,2,2,1,1,0,1440,6452,0
484,0,0,1,1,7,1,0,1,0,2,0,0,2,0,0,1,2,965,1939,1
485,1,0,1,1,71,1,2,1,0,0,0,0,0,2,2,1,1,984,5891,0
486,0,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,1283,3093,0
487,1,0,0,0,71,1,2,0,0,2,2,2,2,2,2,1,0,1064,5918,0
489,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,793,339,1
490,1,0,1,1,62,1,2,1,0,2,2,0,2,2,2,1,0,1370,6070,0
491,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,1,2,523,560,0
492,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,1,2,794,629,1
493,1,1,1,0,60,1,2,0,0,2,0,0,0,2,1,0,0,608,4842,0
494,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,37,30,0
495,1,0,0,0,21,0,1,0,0,2,2,0,0,2,1,1,0,280,2312,1
496,1,0,1,0,27,1,0,0,2,2,0,2,0,0,0,0,3,560,3513,0
497,0,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,0,25,3065,0
498,0,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,2,124,604,1
499,0,0,0,0,11,1,2,1,2,2,2,0,0,2,0,1,0,1274,2821,1
500,1,0,0,0,33,1,2,1,2,2,2,2,2,2,1,0,1,1561,4839,0
501,0,1,1,0,70,1,2,1,2,0,0,0,0,0,2,1,1,913,5685,0
502,0,0,1,1,69,1,2,0,2,0,0,0,0,2,1,0,0,631,5172,0
503,0,0,1,1,51,1,0,1,2,0,2,2,0,0,0,1,0,975,5068,0
504,1,0,0,1,68,1,2,0,2,2,2,2,2,0,2,1,1,888,5606,0
505,0,1,0,0,19,1,2,1,0,2,2,0,0,2,0,1,2,1169,3508,1
506,1,0,0,1,10,1,2,1,0,0,2,0,0,0,0,1,3,859,2229,0
507,1,0,1,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1171,741,1
508,0,0,1,1,5,1,2,1,0,0,0,2,0,0,0,1,2,909,1609,1
509,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,26,19,0
510,1,1,1,1,19,1,0,1,2,0,2,2,0,2,1,0,1,1173,3550,0
511,1,0,0,0,60,1,2,1,2,0,2,0,2,2,0,1,2,1403,5951,0
512,0,1,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,793,1236,1
513,0,0,0,0,55,1,2,1,0,2,0,2,2,2,0,1,0,1383,5795,0
514,1,0,0,0,29,1,2,1,2,2,2,2,0,0,0,1,1,1187,4262,0
515,1,0,0,0,39,1,2,1,0,0,2,2,2,2,0,0,0,1370,4965,1
516,0,0,0,0,27,1,0,0,2,0,0,2,0,0,1,0,3,444,3262,0
517,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,715,1148,0
518,0,1,1,0,26,1,0,1,2,0,0,0,0,0,0,1,0,810,3655,1
519,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,1,30,1046,0
520,1,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,1382,6195,0
521,1,1,1,0,28,1,2,0,0,0,0,0,0,0,0,1,2,408,3139,0
522,1,0,1,1,54,1,2,1,0,0,0,0,0,2,0,0,0,1004,5244,0
523,0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,0,0,818,3481,1
524,1,0,1,0,33,1,2,1,0,0,2,0,2,2,0,1,2,1281,4626,1
525,1,0,0,0,51,1,0,1,2,0,2,0,2,0,1,0,2,1117,5256,0
526,1,1,1,1,71,1,2,1,2,2,2,2,2,2,2,1,1,1553,6508,0
527,1,0,1,1,57,1,2,1,0,2,0,2,2,0,1,1,1,1181,5567,0
528,1,0,1,1,34,1,0,2,1,1,1,1,1,1,2,0,3,21,1949,0
529,0,1,0,0,55,1,2,1,0,2,2,2,2,0,2,1,0,1278,5701,0
530,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,1,51,1586,0
531,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,30,3007,0
532,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,898,765,0
533,1,1,1,1,67,1,2,1,0,0,2,2,2,2,1,1,1,1416,6308,0
534,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,994,428,1
535,1,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,1083,2492,0
536,0,0,1,0,62,1,2,1,0,2,0,0,0,0,0,1,0,930,5415,0
537,0,0,1,1,32,1,0,0,2,2,2,0,0,0,1,1,3,513,3677,0
538,0,0,1,0,68,1,0,1,0,2,0,0,2,2,1,1,1,1200,6119,0
539,0,0,1,1,59,1,0,0,0,2,2,2,2,2,2,1,0,911,5376,0
540,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,1515,6489,0
541,0,0,0,0,10,1,2,0,0,0,0,0,0,2,0,1,3,522,1798,0
542,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0
543,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,0,1015,2201,1
544,1,0,0,0,12,0,1,0,2,0,0,2,2,0,0,1,1,316,1789,1
545,1,0,1,1,33,1,0,1,0,0,0,0,0,2,1,1,0,878,4149,0
546,1,0,1,1,38,1,0,1,0,2,0,0,2,0,0,1,3,1020,4515,1
547,0,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,0,1375,6120,0
548,1,1,1,0,49,1,2,1,2,2,2,0,2,0,1,1,0,1316,5511,0
549,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,24,1170,0
550,1,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,1474,6443,0
551,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,1551,6486,0
552,1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,0,16,2698,0
553,0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,1,1,104,1627,0
554,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,0,906,4115,1
555,0,0,1,1,55,1,2,0,2,0,2,0,0,2,1,1,0,689,4788,0
556,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,27,20,0
557,1,0,0,0,37,1,0,0,2,2,0,2,2,0,1,0,3,726,4186,0
558,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,2,718,2069,0
559,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,362,180,0
560,1,0,1,0,55,1,2,1,0,2,0,2,2,2,1,1,2,1418,5852,0
561,1,0,1,0,2,1,2,2,1,1,1,1,1,1,0,1,3,65,445,0
562,1,0,1,1,6,1,0,0,2,0,0,0,2,2,0,0,1,708,1630,0
563,1,0,1,1,58,1,2,1,0,0,2,0,2,2,2,1,1,1270,5773,0
564,1,0,0,0,6,1,0,0,0,0,2,2,2,0,0,0,0,613,1484,0
565,1,0,1,1,70,1,0,0,2,0,2,2,0,2,2,1,1,731,5388,0
566,1,0,1,1,14,1,0,1,2,0,0,2,2,2,1,0,2,1316,3383,0
567,1,0,1,0,70,1,2,0,2,2,0,2,2,0,2,0,1,776,5547,0
568,0,0,0,0,34,1,2,1,0,0,2,0,2,2,0,1,2,1285,4649,1
569,0,0,0,0,10,0,1,0,0,2,2,2,0,0,1,1,1,250,1439,0
570,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,1,1,14,2624,0
571,1,1,0,0,46,1,2,0,0,2,0,2,0,0,2,0,0,534,4211,0
572,0,0,0,0,10,1,0,0,0,0,2,2,0,2,1,0,1,625,1969,0
573,1,0,1,0,55,1,2,1,0,2,0,0,2,2,1,0,1,1286,5661,1
574,0,1,1,0,27,1,2,1,0,2,2,2,2,2,0,1,2,1484,4476,0
575,1,0,1,0,60,1,0,0,2,2,0,2,2,2,2,1,3,920,5264,0
576,1,0,1,1,30,1,2,1,2,0,2,0,2,0,1,0,0,1242,4401,0
577,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,724,1790,0
578,1,1,1,0,34,1,2,1,2,2,0,0,0,2,0,1,2,1178,4560,0
579,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,22,109,0
580,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,3,9,948,1
581,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,812,349,1
582,0,1,0,0,3,1,2,1,0,0,2,0,2,0,0,1,2,1076,1263,1
583,0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,3,9,3,0
584,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,29,257,0
585,0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1008,435,1
586,1,0,0,0,51,1,0,0,2,2,0,0,2,0,2,1,1,595,4546,0
587,1,0,1,1,4,1,0,2,1,1,1,1,1,1,1,0,3,31,430,0
588,1,0,1,0,71,1,2,1,2,2,2,0,0,2,2,1,2,1263,6319,0
589,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,2,1100,6087,0
590,1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,1501,6465,0
591,1,0,1,1,45,1,2,2,1,1,1,1,1,1,1,0,2,90,2726,0
592,1,0,1,1,62,1,2,0,2,2,2,0,2,2,2,0,1,964,5572,0
593,1,0,0,0,29,1,0,1,2,2,2,0,0,0,0,1,1,980,4016,0
594,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,317,156,0
595,0,0,0,0,11,1,2,0,2,0,2,2,0,0,0,1,3,575,1998,1
596,1,0,0,0,15,0,1,0,2,2,2,2,2,0,2,0,3,455,2331,0
597,1,0,0,0,3,1,2,0,0,0,0,2,0,2,0,0,3,638,960,0
598,1,0,1,0,50,1,2,1,0,2,0,0,0,2,1,1,1,1099,5198,0
599,1,0,1,0,64,1,0,2,1,1,1,1,1,1,2,1,1,37,3090,0
600,1,0,0,0,15,1,0,1,0,0,0,2,0,0,0,1,1,797,2718,0
601,1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,28,169,0
602,0,0,1,1,65,1,2,1,0,0,0,0,0,0,1,1,0,791,5316,0
603,1,0,0,0,45,1,2,1,0,2,2,2,2,2,2,0,2,1443,5348,0
604,0,0,0,0,31,1,2,1,2,0,2,2,2,2,1,1,0,1459,4692,0
605,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,1,1027,5877,0
606,1,0,1,1,37,1,0,0,2,0,2,2,2,2,2,0,1,919,4402,0
607,1,0,0,1,50,1,0,0,0,0,0,2,0,0,1,0,1,339,3961,0
608,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,1536,6494,0
609,0,1,1,0,64,1,2,1,2,0,2,0,2,2,0,0,0,1379,6133,1
610,1,0,1,1,8,0,1,0,0,2,0,0,0,0,0,1,2,144,999,1
611,0,0,1,1,8,1,0,0,2,2,2,2,0,0,0,0,3,627,1903,1
612,1,0,0,1,65,1,0,2,1,1,1,1,1,1,2,0,3,40,3000,0
613,0,1,0,0,43,1,2,1,2,2,2,0,2,2,1,1,1,1464,5318,0
614,1,0,0,0,49,1,2,0,0,0,2,2,0,2,2,0,0,704,4587,0
615,0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,0,3,353,1847,0
616,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,1,97,804,0
617,0,1,0,0,65,1,2,1,0,0,2,2,2,2,1,1,1,1332,6190,0
618,0,0,0,0,56,1,2,1,2,2,0,2,0,0,0,1,0,1044,5335,0
619,0,0,0,0,6,1,2,1,0,2,0,0,0,0,0,1,0,870,1647,0
620,1,1,1,1,9,0,1,0,0,0,0,0,0,2,0,1,0,182,1300,0
621,0,0,0,0,61,1,2,1,2,2,2,0,0,0,1,1,2,1132,5729,0
622,1,0,1,1,39,1,0,1,0,0,2,0,2,0,1,1,2,995,4554,0
623,0,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,23,1393,0
624,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,29,622,1
625,0,0,1,0,24,1,0,1,0,0,0,2,2,2,0,1,2,1190,3983,0
626,1,0,1,0,22,1,2,1,0,2,2,0,0,0,0,0,2,979,3685,0
627,0,1,1,0,65,1,2,1,0,2,2,0,2,2,1,0,1,1366,6138,0
628,0,1,0,0,71,1,2,1,0,2,2,2,2,2,2,0,2,1498,6439,0
629,1,1,1,0,48,1,2,1,0,2,0,0,0,2,0,0,1,1093,5175,1
630,1,1,1,1,42,1,2,1,0,2,2,2,2,2,0,1,0,1482,5233,1
631,0,0,1,0,45,1,2,0,2,0,0,0,0,0,0,0,0,458,4040,0
632,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1089,6053,0
633,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,0,3,36,771,0
634,0,0,0,0,39,0,1,0,2,0,0,2,2,2,1,1,0,449,3879,0
635,0,0,1,1,64,1,2,1,0,2,2,0,2,2,0,1,2,1384,6194,1
636,1,0,0,0,30,1,0,1,0,0,2,2,2,2,2,0,0,1269,4421,0
637,0,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,732,5355,0
638,1,1,1,1,55,1,2,1,2,0,2,0,2,2,1,1,0,1365,5748,1
639,1,0,1,0,9,1,2,1,0,0,0,0,0,2,0,1,2,999,2237,1
